U3042	8.1417903e-07
U3026	1.6615128e-05
U2860	7.5313787e-06
U2856	1.5584537e-05
U2512	1.5548405e-06
U2457	3.7996438e-06
U2450	2.20592e-05
U2416	7.3954e-05
U2396	0.0045195157
U2342	0.00015047827
U2059	5.6976996e-06
U1993	6.000621e-06
U1787	0.00093859126
U1557	4.500448e-07
U1268	5.513313e-06
U1142	1.128261e-05
U966	0.002576663
U846	6.663133e-05
U840	0.00017598471
U704	3.846744e-05
U584	9.63373e-05
U550	8.967506e-07
U427	3.648386e-05
U414	1.9251893e-06
U222	1.3884032e-05
U201	0.00016903738
U162	1.0625133e-06
U136	0.004338135
U1	1.548671e-05
U356108	0.9918819
U337404	0.99481297
U336928	0.9952543
U324816	0.95695966
U318735	0.9906205
U294981	0.68093663
U286674	0.9971934
U229988	0.86531645
U207051	0.9994604
U118187	0.99977094
U4375	9.098652e-06
U4308	1.2044917e-06
U4234	0.0015617233
U4086	1.4644996e-05
U4074	1.3426429e-06
U3905	1.0647921e-05
U3903	4.0768962e-05
U3561	0.1331088
U3508	9.3715156e-05
U3461	0.0053398157
U3133	0.00027059368
U3078	0.0010672504
U3073	1.4011094e-06
U2961	1.3151202e-06
U2886	2.5977686e-05
U2811	2.5171713e-07
U2771	7.59919e-06
U2732	8.560472e-05
U2659	1.8213485e-05
U2595	6.533337e-06
U2569	4.977485e-06
U2506	4.2088013e-05
U2494	0.00028299136
U2263	5.8039666e-05
U2160	6.239725e-07
U2030	1.5951066e-05
U1894	0.0001586049
U1883	4.8034517e-06
U1830	8.073403e-05
U1629	4.851441e-06
U1628	0.00016746134
U1566	6.74025e-06
U1559	7.9732575e-07
U1544	3.699469e-07
U1494	0.0002564936
U1476	0.0101377545
U1259	2.0461664e-05
U1214	8.7811617e-07
U1181	7.772273e-05
U1099	0.002574965
U1011	0.0470041
U942	0.2077643
U870	0.00010872395
U673	5.023221e-06
U632	0.023917822
U579	3.922748e-06
U570	3.7989725e-05
U488	2.7877566e-05
U228	3.2322794e-06
U66	3.818499e-05
U379381	0.9999213
U309279	0.9993345
U280964	0.97076416
U242645	0.9989901
U241069	0.9929931
U228600	0.9990108
U201583	0.9845095
U185575	0.930917
U153099	0.8175419
U148630	0.9691784
U140507	0.9584919
U125162	0.9957741
U110393	0.99946135
U4552	0.016713548
U4407	1.2591198e-06
U4054	4.6120313e-05
U4035	1.9633887e-06
U3991	1.0855525e-06
U3958	7.668626e-07
U3861	1.1426771e-06
U3778	1.527642e-05
U3681	6.215019e-08
U3652	1.7930108e-05
U3539	1.6475284e-05
U3480	0.0004342292
U3408	0.00020526059
U3239	1.0887056e-05
U3218	1.7122502e-06
U3142	0.00011084991
U3012	7.66267e-06
U2949	1.8224431e-05
U2845	2.4314622e-06
U2800	0.09291667
U2740	5.476458e-06
U2661	3.7225332e-06
U2586	3.7140687e-06
U2482	1.8971354e-05
U2154	0.013283115
U2021	2.2480092e-05
U1889	2.3991734e-06
U1807	3.5972184e-06
U1753	0.00011338251
U1742	1.5118791e-05
U1661	6.1094806e-07
U1597	2.5976646e-05
U1512	2.629904e-05
U1471	0.000104992854
U1452	0.0002803296
U1386	2.9203145e-06
U1235	1.3201214e-06
U1195	5.3410335e-05
U951	8.104334e-05
U891	1.6511036e-06
U744	7.3340397e-07
U728	2.9622728e-05
U717	1.3014921e-05
U296	7.877595e-06
U221	2.8910658e-06
U160	4.600022e-06
U107	5.900918e-06
U68	4.4509666e-06
U402246	0.99927884
U336578	0.5445938
U333931	0.5877271
U323138	0.9999311
U270082	0.99776447
U253770	0.9822609
U222364	0.999894
U174775	0.99846846
U146007	0.9775528
U136899	0.9992829
U125935	0.999416
U4729	0.04776434
U4503	2.1467183e-06
U4428	0.0012513066
U4411	3.634148e-06
U4397	0.0012083178
U4339	3.8714343e-06
U4278	4.357002e-05
U4200	2.7195315e-06
U4138	1.7723758e-06
U3985	2.810749e-06
U3955	1.2282875e-07
U3892	3.7913549e-07
U3821	3.5346025e-07
U3761	8.959419e-07
U3727	1.372537e-05
U3691	1.1786598e-05
U3557	1.860859e-05
U3345	1.7366801e-05
U3097	1.5604584e-05
U3027	0.00039698597
U2921	4.0270257e-07
U2903	0.0001542567
U2796	9.416658e-06
U2716	3.8624108e-05
U2376	1.185981e-05
U2296	0.0020741995
U2162	4.2408974e-06
U2144	7.0471e-05
U2064	8.14227e-06
U2048	3.3685012e-07
U2035	0.04496859
U1981	9.846108e-07
U1912	7.006791e-06
U1905	0.00021050316
U1610	0.0002454893
U1552	5.721241e-05
U1436	1.9813555e-05
U1402	2.3619354e-05
U1394	0.00011590077
U1348	3.7436985e-06
U1272	0.00063026417
U1179	5.601495e-05
U982	4.1997687e-06
U956	1.9238826e-06
U933	2.81202e-07
U736	9.3754476e-05
U710	0.00023501323
U437	5.566839e-06
U391	1.0125819e-05
U366	6.081728e-05
U152	1.869363e-06
U96	0.00012215211
U81	2.3357035e-05
U65	0.0009541407
U40	7.372515e-05
U23	6.930082e-06
U17	0.00019114914
U400680	0.9533651
U366491	0.9965837
U364928	0.99917233
U332085	0.98475605
U324020	0.9972473
U312230	0.999496
U268219	0.9993055
U237132	0.7796429
U233624	0.9816003
U215209	0.99958175
U203669	0.99996436
U178719	0.9988533
U134450	0.99991775
U107396	0.99995375
U62499	0.001723887
U29418	9.885223e-05
U4692	6.3168213e-06
U4545	0.2536081
U4438	8.04211e-06
U4328	0.0006641257
U4202	0.00030098803
U4144	8.796142e-06
U4106	1.7724751e-05
U3868	2.5540317e-05
U3853	6.340885e-06
U3754	5.4269785e-06
U3648	8.841632e-06
U3447	8.297177e-06
U3340	7.2178176e-05
U2852	1.3489022e-06
U2849	0.00015159788
U2727	8.7659504e-07
U2719	0.6149507
U2567	0.00042038903
U2483	5.78209e-07
U2385	1.8434133e-05
U2309	2.6327018e-05
U2212	0.011698538
U2185	0.0055430047
U1850	0.0014122576
U1567	5.9682784e-06
U1488	1.6035173e-06
U1467	5.6437597e-07
U1451	1.2216699e-05
U1397	0.0011193783
U820	4.145701e-06
U770	0.7836089
U294	5.1797547e-06
U276	6.426841e-05
U272	1.2845661e-06
U147	0.0001289096
U78	6.775786e-07
U72	4.8083246e-05
U351970	0.99989104
U330707	0.9811317
U268551	0.9973706
U251398	0.9995895
U223631	0.9972356
U203131	0.15292361
U202634	0.20001018
U189097	0.9965293
U182015	0.11639158
U180881	0.9997943
U172708	0.99186325
U130759	0.99651945
U125492	0.99612695
U121790	0.89411
U115585	0.9730752
U85122	0.9940426
U63929	0.008268551
U53939	0.79344344
U4736	6.071286e-05
U4702	0.34327134
U4634	0.00020247335
U4599	0.0008088093
U4531	0.0011780541
U4291	1.8569997e-06
U4201	0.00038436646
U4158	0.0008261564
U4016	0.0001643142
U3887	5.686755e-07
U3773	0.00021743306
U3734	8.546954e-07
U3596	1.8536697e-06
U3579	3.2859527e-06
U3573	3.4867724e-05
U3549	4.700417e-06
U3544	1.1754737e-06
U3535	7.0127144e-06
U3439	1.0169134e-06
U3277	7.3001033e-06
U3275	1.0289191e-06
U3253	2.5730974e-06
U3114	1.6796433e-06
U3060	1.2791957e-06
U2967	0.07534342
U2908	6.643383e-06
U2837	9.897721e-05
U2820	0.00027551307
U2803	0.00075665343
U2692	0.0317316
U2530	0.028173916
U2461	1.4717267e-05
U2409	0.0016593246
U2352	5.543285e-06
U2301	0.00020637957
U2122	0.009533893
U2110	0.005071854
U1997	0.022586212
U1960	0.0034702932
U1878	0.0009159545
U1839	1.6848027e-06
U1824	0.65833485
U1714	2.5185523e-06
U1658	2.0691763e-05
U1609	3.836536e-06
U1534	5.126039e-05
U1511	4.4070854e-05
U1269	0.00090722204
U1233	3.9482957e-06
U1212	2.3244252e-06
U847	0.00010417845
U821	9.3198175e-08
U551	2.5349648e-06
U485	3.0348132e-05
U371	0.0003335394
U193	9.690214e-07
U182	5.0134818e-06
U74	3.465405e-06
U43	7.1554125e-05
U394104	0.99918276
U389106	0.9994054
U375159	0.9989932
U341285	0.9956819
U336672	0.9775146
U266763	0.39950702
U249734	0.95924896
U243114	0.9829087
U204705	0.9975057
U201067	0.9976519
U178294	0.9993687
U161490	0.9201873
U154549	0.99996257
U153237	0.9926252
U150270	0.9844684
U142664	0.9851208
U88284	0.9933896
U18296	0.000110059336
U4453	5.306061e-05
U4355	0.015997538
U4154	8.6095815e-06
U4038	1.5794336e-05
U3995	6.743309e-07
U3908	0.0017803175
U3859	1.5644655e-07
U3855	1.3076144e-05
U3787	2.9792104e-06
U3767	5.114495e-06
U3534	7.855372e-07
U3198	1.719416e-07
U2915	0.0017615895
U2842	3.4270477e-06
U2762	4.114727e-07
U2504	1.6124628e-05
U2398	1.732153e-05
U2369	0.00023301141
U2355	1.7476023e-05
U1956	0.0011009544
U1918	1.8379473e-05
U1917	0.08096594
U1854	6.706896e-05
U1852	1.5825774e-05
U1823	7.104037e-06
U1416	4.4034303e-05
U1307	6.640778e-05
U1157	1.02132e-06
U1123	0.0011984024
U1093	3.662326e-07
U1088	6.393211e-07
U916	0.00013897775
U722	0.00034815905
U658	7.0668048e-06
U572	1.0215723e-06
U501	1.7290653e-05
U327	0.00010969357
U280	7.0229935e-06
U385623	0.9938763
U374605	0.99869484
U330834	0.9806678
U256664	0.7207023
U203497	0.9827753
U174743	0.9947739
U161589	0.016638244
U159503	0.010072085
U153704	0.9287631
U114709	0.99980444
U108929	0.88274235
U86050	0.99937207
U74385	2.7084382e-06
U4682	9.917115e-07
U4658	3.3155136e-06
U4476	0.075219214
U4241	4.37051e-05
U4149	0.0025765195
U4140	1.1322958e-06
U4127	0.00011065264
U3939	5.5821547e-06
U3915	1.5928787e-06
U3765	1.7454619e-06
U3562	2.2575648e-06
U3463	0.00018531336
U3285	2.2165057e-05
U3256	0.00011080584
U3000	0.017096307
U2959	8.095729e-06
U2929	1.0417993e-05
U2898	1.3848857e-05
U2764	3.0269978e-06
U2745	2.123981e-05
U2553	2.089781e-06
U2423	1.1445443e-06
U2336	0.0022741626
U2266	5.907901e-07
U2205	0.0006131031
U2147	9.426861e-05
U1822	5.693614e-05
U1574	0.00053239724
U1532	1.1697157e-06
U1485	6.492347e-07
U1472	2.6509306e-06
U1417	4.564342e-06
U1413	6.1977103e-06
U1367	6.43304e-05
U1312	6.983596e-07
U1288	3.7175377e-07
U1187	9.525363e-07
U1044	7.2452225e-05
U1034	8.161654e-08
U1025	2.5497118e-05
U1013	4.4496933e-06
U865	0.025404295
U832	1.5549859e-06
U752	5.0323506e-05
U706	4.5823122e-05
U692	4.5911993e-06
U332	0.0001957697
U173	0.96644765
U87	7.244594e-05
U384768	0.99426466
U340576	0.87456274
U316511	0.9804756
U312512	0.27006146
U301979	0.9980269
U268272	0.97480404
U261900	0.99571615
U229361	0.986592
U174664	0.35933235
U169858	0.9940169
U166877	0.9985072
U160936	0.9210096
U115247	0.9972996
U94172	0.9587371
U4797	0.0004812821
U4556	5.8202335e-05
U4525	2.0010357e-05
U4515	1.3893829e-06
U4498	1.0559926e-06
U4412	3.29316e-05
U4171	0.0018954626
U3963	1.1945917e-06
U3930	1.1332678e-05
U3916	3.072299e-05
U3777	5.187624e-06
U3733	1.5246103e-06
U3714	5.8713304e-06
U3483	4.761555e-06
U3455	1.3989722e-05
U3265	3.7364077e-06
U3264	5.956742e-07
U3251	0.003196879
U3217	6.134933e-05
U3155	9.559188e-07
U3130	7.871752e-06
U2853	3.927176e-06
U2786	0.00016241164
U2691	0.00028592354
U2654	0.00044445446
U2598	0.0080567915
U2526	0.00023774791
U2469	1.0005178e-05
U2448	6.624136e-07
U2442	5.740837e-07
U2407	1.2268361e-05
U2406	2.1249574e-05
U2335	0.0025082366
U2299	3.0659565e-05
U2279	0.0028539575
U2257	3.469598e-06
U2214	0.04746116
U2087	0.00017938031
U2071	0.00084911333
U1865	1.0373609e-06
U1832	0.0045587355
U1800	0.0001271269
U1577	1.2535708e-05
U1546	5.831214e-06
U1505	5.3290177e-07
U1475	9.549671e-06
U1465	6.204623e-05
U1096	0.06427667
U1069	1.1433573e-06
U813	7.2108605e-07
U787	3.6872116e-06
U556	9.998034e-06
U547	2.1861065e-06
U471	0.0002596675
U463	6.0286624e-05
U302	8.067404e-06
U243	8.018881e-07
U377131	0.590206
U325150	0.46215528
U319390	0.9988533
U261399	0.97014564
U236499	0.9998871
U208658	0.9970394
U194241	0.9998431
U156340	0.99975735
U137108	0.99968326
U123895	0.9553512
U122045	0.9942263
U98741	0.9955315
U90875	0.9908325
U4743	1.8812669e-06
U4666	1.4029951e-05
U4506	7.709411e-05
U4402	0.0011251748
U4347	2.0137e-06
U4286	2.9025365e-05
U4240	7.687586e-06
U4079	3.5455346e-06
U3730	1.8319812e-06
U3696	5.0024873e-06
U3585	4.1850712e-06
U3553	3.514122e-05
U3495	4.831716e-06
U3321	1.3217138e-05
U3196	3.0631945e-05
U3141	9.101499e-06
U3041	3.9729264e-05
U3024	0.00025722044
U3013	6.243082e-07
U2982	2.0979636e-05
U2964	2.5911252e-06
U2821	3.102241e-05
U2802	5.7561392e-05
U2615	8.827403e-06
U2283	0.00015204812
U2164	2.6407155e-05
U2131	0.00025767848
U2011	8.671771e-06
U1983	0.0797094
U1875	8.304436e-06
U1816	3.9391693e-05
U1664	0.0005668368
U1584	0.009540753
U1499	2.0928279e-05
U1276	8.852196e-06
U914	0.00013176943
U811	9.734204e-06
U778	1.5128048e-06
U684	0.0001555764
U670	5.1706622e-05
U470	3.24515e-06
U374	7.0261895e-06
U373	0.0002240136
U287	2.9531482e-05
U148	0.0002462535
U394080	0.95988834
U353900	0.9947791
U348707	0.9999404
U314422	0.99978405
U302358	0.029951995
U272440	0.9497283
U257309	0.56796753
U239858	0.99900144
U235347	0.997332
U200420	0.9996414
U145348	0.9174686
U36030	0.00014487523
U4744	8.534811e-08
U4637	4.9104125e-07
U4367	2.4008074e-05
U4244	2.3475814e-05
U4039	6.9202415e-06
U4004	1.4109504e-05
U3874	0.0017688458
U3687	5.6534464e-06
U3651	1.7213074e-06
U3612	0.004049208
U3538	7.689835e-07
U3415	2.4926358e-06
U3076	2.9556847e-06
U2950	2.296751e-05
U2830	0.00018346487
U2775	0.00043951473
U2693	0.006364032
U2658	5.0905096e-06
U2500	7.755718e-05
U2475	9.688138e-06
U2432	2.3736888e-05
U2340	1.8413785e-06
U2308	8.853418e-07
U2259	0.030174108
U2231	1.2092937e-05
U2139	1.8803876e-05
U2085	0.00075586326
U2050	0.006557412
U1851	0.00071645767
U1599	5.8363713e-07
U1575	0.00011170676
U1333	4.47302e-07
U1115	3.4514138e-05
U1066	9.057832e-06
U1001	6.631654e-06
U960	0.0012951301
U628	0.012289604
U589	3.9417693e-05
U473	1.40196125e-05
U454	5.386032e-07
U380	7.103949e-06
U379	2.2115212e-06
U349	0.000117503005
U291	7.408203e-05
U217	1.3494928e-06
U54	9.31751e-06
U9	0.23717922
U401741	0.9999206
U398784	0.9999349
U369558	0.99964285
U354741	0.6293246
U293511	0.9997751
U282592	0.15005706
U279270	0.99978477
U271542	0.999446
U259991	0.9781245
U251499	0.90770906
U240362	0.70658404
U220990	0.99981993
U187889	0.9997633
U182284	0.005392518
U145961	0.9997242
U122522	0.9325815
U56151	0.0015266984
U25498	5.4714883e-06
U4688	0.006207714
U4635	4.5150136e-05
U4509	3.8839516e-05
U4312	1.1646106e-05
U4284	1.6129949e-05
U4258	1.3425774e-05
U4176	0.22652149
U4120	0.00012889817
U4050	1.7703318e-06
U3992	1.7172772e-06
U3886	1.0366766e-06
U3764	1.7363158e-06
U3721	3.92481e-06
U3685	2.5125692e-06
U3663	2.0323987e-06
U3656	3.5230274e-05
U3600	5.2777914e-06
U3586	1.2821922e-05
U3532	8.3356144e-07
U3376	1.500816e-06
U3123	1.2259965e-06
U3072	8.3774985e-06
U3011	2.8937311e-05
U2831	0.0016776801
U2826	0.07742317
U2315	3.6636923e-06
U1995	4.6579866e-05
U1947	3.5041144e-06
U1804	2.1415273e-05
U1703	1.8240195e-06
U1562	4.709885e-05
U1443	1.092032e-05
U1420	3.1932078e-07
U1389	6.361006e-06
U1345	0.7749237
U1280	0.0021773186
U1252	1.0324666e-06
U1145	5.185855e-07
U1024	2.8063163e-05
U925	3.3354127e-07
U716	1.16019855e-05
U637	2.1624703e-06
U577	3.4262864e-06
U303	5.6066153e-07
U282	1.4081662e-06
U254	5.8519006e-05
U121	6.825831e-06
U13	1.069856e-05
U350806	0.99957985
U334261	0.9937936
U314355	0.99016565
U304452	0.98986536
U276622	0.9954887
U263406	0.99341077
U244194	0.99401265
U203181	0.84011847
U200615	0.99880743
U153096	0.99899083
U127592	0.82933587
U11187	0.019695453
U10971	0.00033685917
U4528	5.400606e-06
U4492	8.751768e-06
U4198	1.993246e-05
U4153	8.05376e-06
U4098	2.5624843e-06
U3984	3.1144336e-07
U3943	1.3385261e-06
U3723	6.23318e-06
U3154	9.139421e-06
U2899	9.0743197e-07
U2840	0.0008832117
U2838	0.00039931663
U2759	8.783115e-06
U2752	4.9066402e-05
U2608	2.224405e-06
U2580	1.5467081e-06
U2507	4.122621e-06
U2433	5.753608e-06
U2307	0.0003348607
U2285	0.04111326
U2170	5.508649e-05
U2123	6.2867543e-06
U2067	5.264214e-06
U1989	3.3802548e-06
U1922	1.1696321e-06
U1818	3.9457436e-06
U1792	2.2705499e-06
U1621	6.9832697e-07
U1477	4.4059578e-07
U1408	0.0019076039
U1369	1.1491112e-05
U1306	1.2780433e-06
U1137	1.9899605e-06
U1035	4.935346e-06
U994	2.738972e-06
U855	2.0779426e-06
U758	1.6000924e-06
U662	5.4508386e-05
U646	8.086779e-05
U512	0.00023088371
U459	4.0869432e-05
U402194	0.81391
U387837	0.69241536
U332523	0.9998499
U312576	0.97792554
U297606	0.99988973
U281914	0.9993418
U268893	0.9915011
U112326	0.9984047
U101011	0.99990845
U84044	0.9992561
U25037	0.0024255188
U8485	8.254445e-05
U4809	3.4832396e-05
U4722	3.9726347e-06
U4320	2.8246548e-06
U4313	0.00036987988
U4196	3.1075975e-05
U4059	8.043878e-05
U4030	5.4798015e-06
U4024	0.006203679
U3971	1.1349271e-06
U3962	3.222478e-07
U3865	1.1643646e-06
U3858	7.921296e-06
U3802	1.210855e-06
U3746	4.7474177e-06
U3701	5.421369e-07
U3598	0.9880923
U3419	0.3098784
U3351	0.054987222
U3245	1.0243587e-06
U3032	0.0002891923
U2858	0.000107643136
U2818	2.2822753e-05
U2804	5.3471234e-05
U2632	9.759124e-06
U2495	9.38036e-07
U2487	8.352303e-05
U2412	0.00011520726
U2380	4.758748e-05
U2362	3.2273454e-06
U2136	1.7548587e-05
U2113	0.00027123425
U2057	2.6911544e-05
U1975	0.0016548267
U1827	0.00044081357
U1799	0.0001258171
U1710	5.071597e-06
U1549	1.0294845e-06
U1295	2.7342028e-05
U1051	6.6118373e-06
U957	0.00027125157
U935	3.6244014e-06
U904	5.444012e-06
U817	1.2385141e-05
U783	7.01479e-05
U664	4.1887864e-07
U657	1.2979285e-05
U453	2.1154794e-06
U376	8.770157e-05
U316	0.09348109
U56	7.4269524e-06
U396068	0.9816866
U381400	0.78942215
U371264	0.99088573
U343258	0.98525757
U309900	0.99935216
U265836	0.99663144
U241501	0.9957409
U174464	0.99221605
U146233	0.97375375
U111529	0.9995623
U102260	0.99943274
U4774	6.509982e-06
U4706	1.541942e-05
U4615	6.448747e-06
U4569	4.32872e-05
U4548	0.0008991826
U4466	3.4145107e-06
U4281	2.0538888e-05
U4191	3.995076e-05
U4087	1.549213e-05
U3997	3.3569754e-07
U3918	1.773987e-05
U3822	4.7634494e-06
U3717	1.8784721e-06
U3533	7.4027257e-06
U3437	0.009363561
U3313	5.1727482e-05
U3178	1.13477545e-05
U3162	1.6014961e-05
U3143	0.00089039886
U3093	1.8986086e-05
U2885	1.2363394e-06
U2827	9.155736e-07
U2570	1.0897929e-06
U2547	0.0008422987
U2492	3.0412318e-07
U2467	9.254917e-06
U2395	0.00020264332
U2343	2.5315068e-05
U2188	1.4062006e-05
U2167	0.00017106466
U2111	7.89554e-06
U2108	0.0024261521
U2015	0.0005122247
U1835	0.022935744
U1697	1.339563e-06
U1620	1.1121056e-06
U1468	6.830506e-06
U1415	9.393197e-07
U1330	7.4035866e-06
U1287	7.90446e-06
U1244	2.6351518e-06
U1196	2.1536642e-05
U1133	1.0781811e-05
U1112	2.2677086e-06
U1082	9.514568e-07
U1064	6.713049e-07
U1039	8.792172e-07
U991	2.9797702e-06
U963	2.3352616e-06
U504	0.0008705872
U475	2.3085782e-05
U248	1.6818536e-06
U110	2.9517105e-06
U67	0.0004363406
U380923	0.98508817
U356794	0.9615258
U304362	0.46020967
U283507	0.99968827
U272170	0.9969727
U256362	0.7294087
U152653	0.9935115
U138663	0.87687135
U130392	0.8792089
U122277	0.9826565
U103649	0.9988728
U103431	0.9876672
U33891	0.0006378617
U4767	1.1717644e-06
U4673	1.6079834e-05
U4636	7.2411385e-06
U4601	0.00027591264
U4396	0.0009507313
U4353	8.7680826e-05
U4316	6.350746e-07
U4260	5.6173044e-06
U4199	4.6879842e-07
U4177	2.7038599e-05
U3914	1.7682261e-06
U3835	2.8066479e-05
U3834	9.908902e-06
U3698	1.5825637e-05
U3473	2.5161157e-06
U3392	0.008496781
U3309	3.194922e-05
U3216	0.0010933913
U3018	0.00015027868
U2974	5.7767384e-06
U2891	5.071355e-06
U2875	2.476899e-06
U2848	5.060765e-06
U2774	4.0478285e-06
U2585	2.0051625e-06
U2446	4.651213e-05
U2426	0.75536174
U2420	3.7845095e-06
U2381	3.3503402e-06
U2326	1.5479209e-05
U2305	1.5713678e-06
U2236	0.00019846974
U2148	1.47321525e-05
U1772	2.610551e-07
U1721	2.5568916e-06
U1639	4.2011543e-05
U1514	8.976354e-06
U1444	0.00020095013
U1383	0.010882333
U1363	2.2325477e-05
U1175	2.2840868e-06
U1101	4.1865283e-06
U1047	8.258285e-07
U906	2.2687857e-06
U792	2.598108e-06
U293	7.184077e-07
U170	2.4528363e-05
U402206	0.9820104
U401456	0.9918777
U394764	0.9799723
U364287	0.049688958
U354377	0.9525772
U340923	0.9213056
U323843	0.92303646
U322246	0.21102686
U239444	0.8674446
U225757	0.9105893
U151868	0.99177516
U127472	0.9999598
U86070	0.99215925
U4787	3.430936e-06
U4730	7.144019e-06
U4622	5.9775466e-06
U4573	0.00012864155
U4474	1.5674448e-07
U4442	0.00030308464
U4273	9.594332e-07
U3744	5.9702934e-06
U3670	3.078932e-06
U3456	5.219177e-07
U3403	0.0013225129
U3398	1.7209185e-06
U3194	1.6603013e-06
U3129	0.00012926447
U2742	4.090195e-06
U2708	0.00015091771
U2682	2.889944e-06
U2674	1.9159015e-06
U2592	5.5806213e-05
U2474	5.836255e-06
U2422	0.14821023
U2221	0.7166781
U2211	1.9797692e-06
U2156	0.0064264033
U2153	0.00043600574
U1732	0.00023014897
U1696	5.179766e-07
U1553	5.824106e-06
U1538	7.751152e-07
U1508	3.4957102e-06
U1299	6.6187014e-05
U1291	3.533508e-05
U1080	2.423263e-06
U990	3.7454122e-06
U822	2.7645305e-05
U615	0.00071084575
U603	1.8315084e-05
U415	4.2772094e-06
U404	1.6403246e-05
U341	5.0774916e-06
U311	4.2301515e-05
U249	6.7806126e-05
U235	4.068107e-06
U157	6.360317e-05
U125	1.1936742e-05
U122	0.00012968289
U94	5.368117e-05
U339859	0.9457222
U191758	0.9995467
U185048	0.59818196
U180973	0.9444782
U171728	0.4533535
U156574	0.9700542
U150756	0.9942106
U108385	0.99649626
U93353	0.49880943
U4363	7.853597e-07
U4341	8.2848925e-07
U4252	8.354218e-06
U4231	3.900943e-07
U4021	7.279898e-05
U3967	9.4641337e-07
U3867	9.887624e-07
U3800	0.000110096706
U3497	9.837822e-06
U3458	1.4948286e-05
U3436	8.1435763e-07
U3262	2.4406504e-06
U3035	8.0164655e-06
U2918	0.19387135
U2884	3.1769796e-06
U2806	7.289837e-07
U2776	4.371273e-05
U2772	4.2111187e-06
U2715	6.607141e-06
U2639	0.011446346
U2563	2.023186e-06
U2540	1.1448256e-05
U2413	0.0029652806
U2276	0.044664253
U2207	5.578871e-06
U2069	6.7876745e-06
U2055	1.6956856e-05
U2017	9.9393845e-05
U1959	1.6168955e-06
U1747	1.1962288e-06
U1683	1.605982e-05
U1425	0.8138206
U1381	1.5956626e-06
U1356	5.577279e-07
U1156	1.1260874e-05
U1061	5.61294e-06
U1060	1.2565205e-06
U1033	1.0513643e-06
U976	0.0006649306
U805	0.0064192014
U773	6.702504e-05
U656	4.5540155e-06
U223	2.7682188e-05
U198	1.3018073e-05
U168	1.8700747e-06
U69	0.28078303
U341132	0.7003667
U315132	0.9991007
U273593	0.9935628
U239772	0.9949114
U239726	0.99989057
U236150	0.999974
U199651	0.99990606
U159057	0.9511959
U156534	0.9749765
U143219	0.9654371
U130611	0.998963
U96303	0.99908555
U45337	3.292733e-05
U4795	4.251933e-06
U4562	3.7371785e-05
U4549	0.11684136
U4529	3.4347917e-07
U4425	1.7992164e-05
U4279	2.4505825e-05
U4180	2.4140272e-06
U4118	9.342735e-06
U3844	0.00014543455
U3788	4.644486e-06
U3785	1.6704209e-05
U3776	1.6175001e-06
U3745	2.6011724e-06
U3547	1.5707774e-06
U3424	0.0031201788
U3373	3.3626e-06
U3336	2.9981305e-05
U3323	1.9466184e-05
U3255	1.6143229e-05
U3230	0.000121617486
U3157	1.1250677e-06
U3144	2.9755176e-05
U3128	9.2004274e-07
U3108	1.0518947e-06
U3048	3.2762055e-06
U2855	6.964866e-06
U2551	3.5637624e-06
U2501	0.009426253
U2390	6.304562e-05
U2371	7.781565e-06
U2317	6.663897e-06
U2206	1.6912726e-06
U2034	9.665513e-05
U1938	0.0005485843
U1906	2.1168245e-05
U1821	2.3125425e-05
